"CAMPAGNE";"VISITE";"IDP"
2005;1;13959
2005;1;13980
2005;1;13995
2005;1;14025
2005;1;14032
2005;1;14044
2005;1;14051
2005;1;14070
2005;1;14074
2005;1;14082
2005;1;14089
2005;1;14100
2005;1;14118
2005;1;14121
2005;1;14133
2005;1;14145
2005;1;14160
2005;1;14162
2005;1;14163
2005;1;14166
2005;1;14170
2005;1;14171
2005;1;14184
2005;1;14191
2005;1;14197
2005;1;14198
2005;1;14210
2005;1;14221
2005;1;14228
2005;1;14233
2005;1;14243
2005;1;14252
2005;1;14257
2005;1;14264
2005;1;14273
2005;1;14281
2005;1;14282
2005;1;14283
2005;1;14301
2005;1;14302
2005;1;14303
2005;1;14304
2005;1;14306
2005;1;14318
2005;1;14329
2005;1;14351
2005;1;14366
2005;1;14377
2005;1;14381
2005;1;14387
2005;1;14419
2005;1;14420
2005;1;14437
2005;1;14442
2005;1;14446
2005;1;14449
2005;1;14457
2005;1;14469
2005;1;14472
2005;1;14475
2005;1;14478
2005;1;14481
2005;1;14484
2005;1;14485
2005;1;14501
2005;1;14502
2005;1;14504
2005;1;14506
2005;1;14525
2005;1;14534
2005;1;14545
2005;1;14554
2005;1;14558
2005;1;14559
2005;1;14569
2005;1;14578
2005;1;14579
2005;1;14584
2005;1;14588
2005;1;14589
2005;1;14591
2005;1;14599
2005;1;14601
2005;1;14604
2005;1;14611
2005;1;14620
2005;1;14623
2005;1;14637
2005;1;14641
2005;1;14652
2005;1;14654
2005;1;14656
2005;1;14665
2005;1;14675
2005;1;14680
2005;1;14685
2005;1;14687
2005;1;14693
2005;1;14694
2005;1;14700
2005;1;14701
2005;1;14713
2005;1;14731
2005;1;14734
2005;1;14752
2005;1;14771
2005;1;14778
2005;1;14793
2005;1;14795
2005;1;14800
2005;1;14804
2005;1;14806
2005;1;14811
2005;1;14816
2005;1;14823
2005;1;14829
2005;1;14840
2005;1;14869
2005;1;14885
2005;1;14892
2005;1;14907
2005;1;14918
2005;1;14927
2005;1;14942
2005;1;14950
2005;1;14963
2005;1;14969
2005;1;14970
2005;1;14978
2005;1;14983
2005;1;14985
2005;1;14986
2005;1;14999
2005;1;15004
2005;1;15008
2005;1;15013
2005;1;15019
2005;1;15022
2005;1;15032
2005;1;15038
2005;1;15044
2005;1;15046
2005;1;15059
2005;1;15068
2005;1;15072
2005;1;15074
2005;1;15082
2005;1;15083
2005;1;15091
2005;1;15093
2005;1;15111
2005;1;15112
2005;1;15113
2005;1;15123
2005;1;15125
2005;1;15130
2005;1;15132
2005;1;15138
2005;1;15142
2005;1;15146
2005;1;15150
2005;1;15152
2005;1;15160
2005;1;15161
2005;1;15164
2005;1;15169
2005;1;15175
2005;1;15178
2005;1;15179
2005;1;15182
2005;1;15183
2005;1;15186
2005;1;15196
2005;1;15200
2005;1;15201
2005;1;15206
2005;1;15227
2005;1;15229
2005;1;15236
2005;1;15239
2005;1;15266
2005;1;15267
2005;1;15289
2005;1;15292
2005;1;15295
2005;1;15311
2005;1;15317
2005;1;15320
2005;1;15339
2005;1;15346
2005;1;15354
2005;1;15355
2005;1;15359
2005;1;15363
2005;1;15377
2005;1;15378
2005;1;15381
2005;1;15382
2005;1;15384
2005;1;15389
2005;1;15394
2005;1;15398
2005;1;15400
2005;1;15411
2005;1;15415
2005;1;15416
2005;1;15428
2005;1;15434
2005;1;15456
2005;1;15458
2005;1;15474
2005;1;15487
2005;1;15489
2005;1;15491
2005;1;15496
2005;1;15525
2005;1;15533
2005;1;15542
2005;1;15544
2005;1;15560
2005;1;15561
2005;1;15564
2005;1;15567
2005;1;15569
2005;1;15571
2005;1;15575
2005;1;15577
2005;1;15583
2005;1;15587
2005;1;15600
2005;1;15607
2005;1;15609
2005;1;15622
2005;1;15627
2005;1;15638
2005;1;15645
2005;1;15652
2005;1;15654
2005;1;15655
2005;1;15664
2005;1;15677
2005;1;15684
2005;1;15685
2005;1;15688
2005;1;15693
2005;1;15702
2005;1;15705
2005;1;15709
2005;1;15757
2005;1;15758
2005;1;15764
2005;1;15772
2005;1;15780
2005;1;15787
2005;1;15805
2005;1;15823
2005;1;15830
2005;1;15837
2005;1;15843
2005;1;15852
2005;1;15854
2005;1;15855
2005;1;15864
2005;1;15872
2005;1;15875
2005;1;15886
2005;1;15894
2005;1;15918
2005;1;15923
2005;1;15928
2005;1;15931
2005;1;15951
2005;1;15952
2005;1;15959
2005;1;15973
2005;1;16001
2005;1;16002
2005;1;16008
2005;1;16017
2005;1;16026
2005;1;16028
2005;1;16030
2005;1;16044
2005;1;16048
2005;1;16051
2005;1;16055
2005;1;16057
2005;1;16062
2005;1;16072
2005;1;16088
2005;1;16090
2005;1;16099
2005;1;16112
2005;1;16120
2005;1;16127
2005;1;16152
2005;1;16156
2005;1;16158
2005;1;16159
2005;1;16162
2005;1;16164
2005;1;16165
2005;1;16169
2005;1;16170
2005;1;16174
2005;1;16185
2005;1;16187
2005;1;16198
2005;1;16199
2005;1;16203
2005;1;16208
2005;1;16220
2005;1;16236
2005;1;16240
2005;1;16243
2005;1;16257
2005;1;16260
2005;1;16261
2005;1;16268
2005;1;16273
2005;1;16291
2005;1;16303
2005;1;16307
2005;1;16326
2005;1;16346
2005;1;16348
2005;1;16361
2005;1;16362
2005;1;16369
2005;1;16371
2005;1;16374
2005;1;16381
2005;1;16388
2005;1;16406
2005;1;16423
2005;1;16430
2005;1;16474
2005;1;16479
2005;1;16480
2005;1;16484
2005;1;16486
2005;1;16487
2005;1;16491
2005;1;16498
2005;1;16503
2005;1;16506
2005;1;16509
2005;1;16514
2005;1;16526
2005;1;16531
2005;1;16538
2005;1;16547
2005;1;16551
2005;1;16552
2005;1;16561
2005;1;16571
2005;1;16573
2005;1;16575
2005;1;16616
2005;1;16620
2005;1;16628
2005;1;16635
2005;1;16640
2005;1;16651
2005;1;16656
2005;1;16658
2005;1;16682
2005;1;16692
2005;1;16702
2005;1;16708
2005;1;16714
2005;1;16718
2005;1;16732
2005;1;16733
2005;1;16736
2005;1;16739
2005;1;16760
2005;1;16775
2005;1;16781
2005;1;16784
2005;1;16802
2005;1;16808
2005;1;16813
2005;1;16816
2005;1;16820
2005;1;16826
2005;1;16827
2005;1;16831
2005;1;16835
2005;1;16836
2005;1;16841
2005;1;16845
2005;1;16849
2005;1;16854
2005;1;16867
2005;1;16869
2005;1;16874
2005;1;16885
2005;1;16886
2005;1;16895
2005;1;16912
2005;1;16915
2005;1;16917
2005;1;16955
2005;1;16965
2005;1;16968
2005;1;16973
2005;1;16989
2005;1;16999
2005;1;17000
2005;1;17009
2005;1;17020
2005;1;17024
2005;1;17028
2005;1;17029
2005;1;17032
2005;1;17040
2005;1;17048
2005;1;17065
2005;1;17076
2005;1;17077
2005;1;17082
2005;1;17090
2005;1;17098
2005;1;17112
2005;1;17117
2005;1;17127
2005;1;17128
2005;1;17140
2005;1;17144
2005;1;17159
2005;1;17170
2005;1;17174
2005;1;17175
2005;1;17180
2005;1;17187
2005;1;17211
2005;1;17219
2005;1;17228
2005;1;17240
2005;1;17259
2005;1;17266
2005;1;17270
2005;1;17282
2005;1;17288
2005;1;17302
2005;1;17305
2005;1;17314
2005;1;17315
2005;1;17321
2005;1;17332
2005;1;17335
2005;1;17359
2005;1;17363
2005;1;17364
2005;1;17370
2005;1;17384
2005;1;17397
2005;1;17398
2005;1;17406
2005;1;17408
2005;1;17411
2005;1;17415
2005;1;17418
2005;1;17421
2005;1;17423
2005;1;17424
2005;1;17433
2005;1;17445
2005;1;17452
2005;1;17461
2005;1;17465
2005;1;17493
2005;1;17494
2005;1;17517
2005;1;17519
2005;1;17537
2005;1;17542
2005;1;17548
2005;1;17554
2005;1;17555
2005;1;17556
2005;1;17558
2005;1;17559
2005;1;17574
2005;1;17603
2005;1;17610
2005;1;17613
2005;1;17618
2005;1;17634
2005;1;17635
2005;1;17646
2005;1;17649
2005;1;17658
2005;1;17659
2005;1;17662
2005;1;17664
2005;1;17665
2005;1;17670
2005;1;17696
2005;1;17720
2005;1;17725
2005;1;17730
2005;1;17733
2005;1;17745
2005;1;17750
2005;1;17758
2005;1;17778
2005;1;17784
2005;1;17785
2005;1;17787
2005;1;17791
2005;1;17801
2005;1;17814
2005;1;17836
2005;1;17837
2005;1;17845
2005;1;17855
2005;1;17890
2005;1;17900
2005;1;17902
2005;1;17907
2005;1;17908
2005;1;17912
2005;1;17923
2005;1;17925
2005;1;17941
2005;1;17947
2005;1;17969
2005;1;17972
2005;1;17977
2005;1;17978
2005;1;17981
2005;1;17990
2005;1;17994
2005;1;18023
2005;1;18024
2005;1;18027
2005;1;18029
2005;1;18048
2005;1;18059
2005;1;18060
2005;1;18067
2005;1;18069
2005;1;18072
2005;1;18077
2005;1;18078
2005;1;18081
2005;1;18084
2005;1;18093
2005;1;18099
2005;1;18100
2005;1;18102
2005;1;18111
2005;1;18128
2005;1;18131
2005;1;18140
2005;1;18168
2005;1;18170
2005;1;18172
2005;1;18175
2005;1;18181
2005;1;18182
2005;1;18185
2005;1;18186
2005;1;18188
2005;1;18190
2005;1;18192
2005;1;18208
2005;1;18218
2005;1;18226
2005;1;18231
2005;1;18242
2005;1;18247
2005;1;18249
2005;1;18252
2005;1;18254
2005;1;18282
2005;1;18290
2005;1;18291
2005;1;18300
2005;1;18303
2005;1;18304
2005;1;18310
2005;1;18314
2005;1;18318
2005;1;18326
2005;1;18339
2005;1;18352
2005;1;18358
2005;1;18360
2005;1;18363
2005;1;18368
2005;1;18371
2005;1;18374
2005;1;18378
2005;1;18380
2005;1;18382
2005;1;18392
2005;1;18420
2005;1;18432
2005;1;18433
2005;1;18437
2005;1;18438
2005;1;18457
2005;1;18460
2005;1;18464
2005;1;18471
2005;1;18472
2005;1;18483
2005;1;18495
2005;1;18497
2005;1;18507
2005;1;18527
2005;1;18531
2005;1;18532
2005;1;18541
2005;1;18549
2005;1;18552
2005;1;18554
2005;1;18560
2005;1;18563
2005;1;18564
2005;1;18568
2005;1;18583
2005;1;18595
2005;1;18598
2005;1;18638
2005;1;18641
2005;1;18648
2005;1;18653
2005;1;18685
2005;1;18718
2005;1;18720
2005;1;18721
2005;1;18735
2005;1;18740
2005;1;18745
2005;1;18762
2005;1;18764
2005;1;18765
2005;1;18770
2005;1;18781
2005;1;18785
2005;1;18786
2005;1;18793
2005;1;18806
2005;1;18819
2005;1;18820
2005;1;18826
2005;1;18827
2005;1;18831
2005;1;18832
2005;1;18855
2005;1;18863
2005;1;18865
2005;1;18871
2005;1;18876
2005;1;18881
2005;1;18900
2005;1;18904
2005;1;18905
2005;1;18930
2005;1;18942
2005;1;18949
2005;1;18951
2005;1;18957
2005;1;18961
2005;1;18971
2005;1;18974
2005;1;18987
2005;1;18990
2005;1;18995
2005;1;18998
2005;1;19005
2005;1;19009
2005;1;19018
2005;1;19019
2005;1;19024
2005;1;19033
2005;1;19034
2005;1;19057
2005;1;19060
2005;1;19064
2005;1;19066
2005;1;19068
2005;1;19077
2005;1;19079
2005;1;19098
2005;1;19109
2005;1;19112
2005;1;19115
2005;1;19123
2005;1;19128
2005;1;19136
2005;1;19139
2005;1;19144
2005;1;19146
2005;1;19148
2005;1;19165
2005;1;19166
2005;1;19171
2005;1;19178
2005;1;19181
2005;1;19184
2005;1;19193
2005;1;19194
2005;1;19198
2005;1;19201
2005;1;19215
2005;1;19221
2005;1;19224
2005;1;19225
2005;1;19228
2005;1;19232
2005;1;19234
2005;1;19235
2005;1;19241
2005;1;19252
2005;1;19282
2005;1;19283
2005;1;19289
2005;1;19297
2005;1;19304
2005;1;19311
2005;1;19316
2005;1;19321
2005;1;19326
2005;1;19336
2005;1;19347
2005;1;19354
2005;1;19355
2005;1;19357
2005;1;19360
2005;1;19382
2005;1;19389
2005;1;19393
2005;1;19397
2005;1;19419
2005;1;19423
2005;1;19436
2005;1;19438
2005;1;19442
2005;1;19445
2005;1;19453
2005;1;19456
2005;1;19464
2005;1;19466
2005;1;19482
2005;1;19493
2005;1;19524
2005;1;19527
2005;1;19529
2005;1;19544
2005;1;19546
2005;1;19550
2005;1;19565
2005;1;19566
2005;1;19579
2005;1;19584
2005;1;19585
2005;1;19599
2005;1;19602
2005;1;19609
2005;1;19615
2005;1;19617
2005;1;19619
2005;1;19630
2005;1;19633
2005;1;19639
2005;1;19658
2005;1;19680
2005;1;19691
2005;1;19695
2005;1;19707
2005;1;19722
2005;1;19733
2005;1;19745
2005;1;19749
2005;1;19751
2005;1;19753
2005;1;19756
2005;1;19759
2005;1;19775
2005;1;19778
2005;1;19780
2005;1;19783
2005;1;19785
2005;1;19808
2005;1;19813
2005;1;19818
2005;1;19824
2005;1;19829
2005;1;19833
2005;1;19863
2005;1;19876
2005;1;19884
2005;1;19887
2005;1;19888
2005;1;19892
2005;1;19899
2005;1;19904
2005;1;19906
2005;1;19917
2005;1;19926
2005;1;19952
2005;1;19967
2005;1;19970
2005;1;19975
2005;1;19989
2005;1;19990
2005;1;19992
2005;1;19994
2005;1;19997
2005;1;20021
2005;1;20028
2005;1;20030
2005;1;20050
2005;1;20071
2005;1;20076
2005;1;20079
2005;1;20099
2005;1;20111
2005;1;20119
2005;1;20136
2005;1;20140
2005;1;20154
2005;1;20155
2005;1;20157
2005;1;20164
2005;1;20168
2005;1;20169
2005;1;20199
2005;1;20205
2005;1;20245
2005;1;20262
2005;1;20274
2005;1;20277
2005;1;20278
2005;1;20287
2005;1;20288
2005;1;20290
2005;1;20298
2005;1;20306
2005;1;20310
2005;1;20312
2005;1;20314
2005;1;20335
2005;1;20341
2005;1;20357
2005;1;20363
2005;1;20375
2005;1;20383
2005;1;20402
2005;1;20412
2005;1;20413
2005;1;20423
2005;1;20443
2005;1;20452
2005;1;20453
2005;1;20454
2005;1;20458
2005;1;20475
2005;1;20501
2005;1;20516
2005;1;20519
2005;1;20533
2005;1;20535
2005;1;20538
2005;1;20543
2005;1;20548
2005;1;20549
2005;1;20550
2005;1;20561
2005;1;20570
2005;1;20573
2005;1;20577
2005;1;20585
2005;1;20590
2005;1;20591
2005;1;20596
2005;1;20597
2005;1;20605
2005;1;20622
2005;1;20646
2005;1;20654
2005;1;20655
2005;1;20658
2005;1;20660
2005;1;20664
2005;1;20675
2005;1;20683
2005;1;20686
2005;1;20689
2005;1;20690
2005;1;20701
2005;1;20720
2005;1;20722
2005;1;20733
2005;1;20742
2005;1;20745
2005;1;20755
2005;1;20761
2005;1;20769
2005;1;20781
2005;1;20789
2005;1;20794
2005;1;20802
2005;1;20826
2005;1;20836
2005;1;20840
2005;1;20844
2005;1;20845
2005;1;20866
2005;1;20869
2005;1;20871
2005;1;20878
2005;1;20885
2005;1;20921
2005;1;20925
2005;1;20928
2005;1;20930
2005;1;20934
2005;1;20937
2005;1;20941
2005;1;20945
2005;1;20946
2005;1;20949
2005;1;20959
2005;1;20971
2005;1;20972
2005;1;20973
2005;1;20975
2005;1;20993
2005;1;21003
2005;1;21010
2005;1;21011
2005;1;21019
2005;1;21033
2005;1;21034
2005;1;21037
2005;1;21063
2005;1;21082
2005;1;21085
2005;1;21089
2005;1;21107
2005;1;21111
2005;1;21113
2005;1;21126
2005;1;21131
2005;1;21139
2005;1;21140
2005;1;21143
2005;1;21148
2005;1;21156
2005;1;21165
2005;1;21169
2005;1;21171
2005;1;21176
2005;1;21177
2005;1;21185
2005;1;21194
2005;1;21219
2005;1;21222
2005;1;21225
2005;1;21227
2005;1;21242
2005;1;21246
2005;1;21256
2005;1;21259
2005;1;21264
2005;1;21273
2005;1;21275
2005;1;21277
2005;1;21282
2005;1;21287
2005;1;21288
2005;1;21291
2005;1;21293
2005;1;21297
2005;1;21304
2005;1;21311
2005;1;21315
2005;1;21320
2005;1;21333
2005;1;21335
2005;1;21337
2005;1;21340
2005;1;21346
2005;1;21357
2005;1;21360
2005;1;21389
2005;1;21391
2005;1;21393
2005;1;21398
2005;1;21400
2005;1;21403
2005;1;21418
2005;1;21440
2005;1;21441
2005;1;21455
2005;1;21475
2005;1;21476
2005;1;21484
2005;1;21489
2005;1;21492
2005;1;21504
2005;1;21506
2005;1;21508
2005;1;21527
2005;1;21529
2005;1;21532
2005;1;21538
2005;1;21545
2005;1;21553
2005;1;21564
2005;1;21582
2005;1;21590
2005;1;21621
2005;1;21630
2005;1;21637
2005;1;21648
2005;1;21659
2005;1;21700
2005;1;21702
2005;1;21707
2005;1;21714
2005;1;21716
2005;1;21721
2005;1;21724
2005;1;21731
2005;1;21749
2005;1;21756
2005;1;21758
2005;1;21760
2005;1;21767
2005;1;21768
2005;1;21772
2005;1;21779
2005;1;21780
2005;1;21783
2005;1;21798
2005;1;21818
2005;1;21832
2005;1;21840
2005;1;21841
2005;1;21849
2005;1;21850
2005;1;21855
2005;1;21867
2005;1;21869
2005;1;21877
2005;1;21897
2005;1;21904
2005;1;21909
2005;1;21917
2005;1;21924
2005;1;21934
2005;1;21944
2005;1;21947
2005;1;21951
2005;1;21953
2005;1;21954
2005;1;21955
2005;1;21961
2005;1;21965
2005;1;21972
2005;1;21989
2005;1;21990
2005;1;21991
2005;1;21997
2005;1;22000
2005;1;22003
2005;1;22016
2005;1;22051
2005;1;22100
2005;1;22111
2005;1;22116
2005;1;22123
2005;1;22132
2005;1;22142
2005;1;22144
2005;1;22145
2005;1;22146
2005;1;22147
2005;1;22148
2005;1;22160
2005;1;22161
2005;1;22171
2005;1;22190
2005;1;22191
2005;1;22204
2005;1;22208
2005;1;22210
2005;1;22211
2005;1;22218
2005;1;22232
2005;1;22237
2005;1;22239
2005;1;22248
2005;1;22254
2005;1;22257
2005;1;22259
2005;1;22267
2005;1;22271
2005;1;22278
2005;1;22279
2005;1;22292
2005;1;22293
2005;1;22299
2005;1;22301
2005;1;22306
2005;1;22318
2005;1;22341
2005;1;22346
2005;1;22351
2005;1;22360
2005;1;22364
2005;1;22365
2005;1;22381
2005;1;22390
2005;1;22392
2005;1;22394
2005;1;22396
2005;1;22401
2005;1;22406
2005;1;22422
2005;1;22431
2005;1;22447
2005;1;22455
2005;1;22456
2005;1;22457
2005;1;22473
2005;1;22478
2005;1;22482
2005;1;22485
2005;1;22514
2005;1;22527
2005;1;22550
2005;1;22551
2005;1;22555
2005;1;22560
2005;1;22561
2005;1;22567
2005;1;22574
2005;1;22586
2005;1;22590
2005;1;22600
2005;1;22603
2005;1;22605
2005;1;22611
2005;1;22612
2005;1;22616
2005;1;22619
2005;1;22629
2005;1;22668
2005;1;22673
2005;1;22690
2005;1;22692
2005;1;22694
2005;1;22697
2005;1;22699
2005;1;22703
2005;1;22735
2005;1;22755
2005;1;22769
2005;1;22785
2005;1;22799
2005;1;22800
2005;1;22817
2005;1;22822
2005;1;22827
2005;1;22835
2005;1;22849
2005;1;22850
2005;1;22856
2005;1;22867
2005;1;22874
2005;1;22880
2005;1;22883
2005;1;22886
2005;1;22889
2005;1;22891
2005;1;22920
2005;1;22925
2005;1;22929
2005;1;22932
2005;1;22938
2005;1;22944
2005;1;22945
2005;1;22952
2005;1;22956
2005;1;22959
2005;1;22966
2005;1;22969
2005;1;22970
2005;1;22975
2005;1;22982
2005;1;22990
2005;1;22992
2005;1;22995
2005;1;22999
2005;1;23003
2005;1;23005
2005;1;23013
2005;1;23020
2005;1;23029
2005;1;23030
2005;1;23032
2005;1;23045
2005;1;23049
2005;1;23060
2005;1;23071
2005;1;23073
2005;1;23075
2005;1;23077
2005;1;23109
2005;1;23118
2005;1;23122
2005;1;23128
2005;1;23138
2005;1;23144
2005;1;23150
2005;1;23164
2005;1;23208
2005;1;23211
2005;1;23228
2005;1;23232
2005;1;23245
2005;1;23263
2005;1;23279
2005;1;23293
2005;1;23294
2005;1;23300
2005;1;23343
2005;1;23346
2005;1;23361
2005;1;23366
2005;1;23375
2005;1;23383
2005;1;23385
2005;1;23408
2005;1;23409
2005;1;23410
2005;1;23414
2005;1;23415
2005;1;23432
2005;1;23447
2005;1;23453
2005;1;23456
2005;1;23464
2005;1;23475
2005;1;23478
2005;1;23495
2005;1;23504
2005;1;23516
2005;1;23527
2005;1;23540
2005;1;23541
2005;1;23546
2005;1;23547
2005;1;23548
2005;1;23553
2005;1;23563
2005;1;23565
2005;1;23568
2005;1;23571
2005;1;23575
2005;1;23576
2005;1;23577
2005;1;23593
2005;1;23614
2005;1;23621
2005;1;23627
2005;1;23641
2005;1;23643
2005;1;23646
2005;1;23653
2005;1;23670
2005;1;23673
2005;1;23697
2005;1;23705
2005;1;23710
2005;1;23711
2005;1;23727
2005;1;23729
2005;1;23731
2005;1;23740
2005;1;23749
2005;1;23753
2005;1;23773
2005;1;23777
2005;1;23783
2005;1;23801
2005;1;23803
2005;1;23815
2005;1;23816
2005;1;23825
2005;1;23826
2005;1;23827
2005;1;23829
2005;1;23837
2005;1;23853
2005;1;23859
2005;1;23869
2005;1;23878
2005;1;23886
2005;1;23895
2005;1;23896
2005;1;23906
2005;1;23921
2005;1;23941
2005;1;23945
2005;1;23948
2005;1;23950
2005;1;23968
2005;1;23977
2005;1;23986
2005;1;23989
2005;1;23995
2005;1;23999
2005;1;24006
2005;1;24007
2005;1;24027
2005;1;24037
2005;1;24042
2005;1;24068
2005;1;24073
2005;1;24090
2005;1;24103
2005;1;24133
2005;1;24135
2005;1;24141
2005;1;24142
2005;1;24150
2005;1;24158
2005;1;24169
2005;1;24173
2005;1;24178
2005;1;24183
2005;1;24192
2005;1;24193
2005;1;24212
2005;1;24247
2005;1;24259
2005;1;24265
2005;1;24276
2005;1;24286
2005;1;24292
2005;1;24297
2005;1;24300
2005;1;24303
2005;1;24304
2005;1;24307
2005;1;24310
2005;1;24312
2005;1;24324
2005;1;24327
2005;1;24339
2005;1;24355
2005;1;24357
2005;1;24375
2005;1;24381
2005;1;24386
2005;1;24388
2005;1;24392
2005;1;24393
2005;1;24395
2005;1;24399
2005;1;24412
2005;1;24414
2005;1;24416
2005;1;24429
2005;1;24454
2005;1;24460
2005;1;24467
2005;1;24478
2005;1;24483
2005;1;24486
2005;1;24493
2005;1;24512
2005;1;24530
2005;1;24539
2005;1;24541
2005;1;24563
2005;1;24579
2005;1;24588
2005;1;24595
2005;1;24597
2005;1;24602
2005;1;24607
2005;1;24619
2005;1;24630
2005;1;24638
2005;1;24643
2005;1;24650
2005;1;24651
2005;1;24653
2005;1;24713
2005;1;24715
2005;1;24718
2005;1;24719
2005;1;24720
2005;1;24725
2005;1;24737
2005;1;24738
2005;1;24741
2005;1;24746
2005;1;24748
2005;1;24765
2005;1;24822
2005;1;24823
2005;1;24825
2005;1;24826
2005;1;24833
2005;1;24859
2005;1;24866
2005;1;24867
2005;1;24884
2005;1;24892
2005;1;24896
2005;1;24904
2005;1;24905
2005;1;24914
2005;1;24920
2005;1;24924
2005;1;24934
2005;1;24938
2005;1;24940
2005;1;24953
2005;1;24960
2005;1;24963
2005;1;24964
2005;1;24976
2005;1;24984
2005;1;24987
2005;1;24990
2005;1;24999
2005;1;25001
2005;1;25017
2005;1;25019
2005;1;25021
2005;1;25030
2005;1;25040
2005;1;25048
2005;1;25052
2005;1;25053
2005;1;25060
2005;1;25072
2005;1;25077
2005;1;25083
2005;1;25085
2005;1;25089
2005;1;25090
2005;1;25103
2005;1;25108
2005;1;25109
2005;1;25112
2005;1;25113
2005;1;25118
2005;1;25130
2005;1;25132
2005;1;25134
2005;1;25154
2005;1;25157
2005;1;25159
2005;1;25174
2005;1;25179
2005;1;25180
2005;1;25196
2005;1;25203
2005;1;25218
2005;1;25233
2005;1;25246
2005;1;25253
2005;1;25255
2005;1;25266
2005;1;25268
2005;1;25275
2005;1;25277
2005;1;25280
2005;1;25281
2005;1;25283
2005;1;25289
2005;1;25291
2005;1;25310
2005;1;25318
2005;1;25324
2005;1;25342
2005;1;25346
2005;1;25352
2005;1;25353
2005;1;25359
2005;1;25368
2005;1;25375
2005;1;25377
2005;1;25408
2005;1;25415
2005;1;25424
2005;1;25435
2005;1;25437
2005;1;25445
2005;1;25471
2005;1;25475
2005;1;25479
2005;1;25482
2005;1;25489
2005;1;25490
2005;1;25491
2005;1;25492
2005;1;25493
2005;1;25508
2005;1;25532
2005;1;25537
2005;1;25539
2005;1;25554
2005;1;25569
2005;1;25573
2005;1;25577
2005;1;25579
2005;1;25588
2005;1;25595
2005;1;25598
2005;1;25600
2005;1;25606
2005;1;25610
2005;1;25621
2005;1;25624
2005;1;25626
2005;1;25628
2005;1;25629
2005;1;25631
2005;1;25633
2005;1;25636
2005;1;25662
2005;1;25664
2005;1;25670
2005;1;25689
2005;1;25693
2005;1;25702
2005;1;25717
2005;1;25720
2005;1;25724
2005;1;25725
2005;1;25737
2005;1;25743
2005;1;25777
2005;1;25792
2005;1;25800
2005;1;25821
2005;1;25826
2005;1;25835
2005;1;25845
2005;1;25851
