npp;idp;a;campagne;espar;ess;fr;c13;d13;htot;hdec;gtot;ir5;typdom;age13;clad;ori;lib;gest;dc;sver;lign1;lign2;clexpo;cai40;cailloux;htext;text1;text2;prof1;prof2;pent2;affroc;humus;roche;topo;pro_nm;xl;yl;zp;regn;ser_86;greco
14-87-170-1-187R;932137;3;2019;25C;25;F;0.259;0.00824422605216018;7.9;1.5;0.005338136368773716;0.01250;;;8;0;1;1;0;;3;4;2;X;X;1;;7;;9;5;X;99;230;8;4;571479;6521117;365;872;G11;G
14-89-193-1-107R;932530;1;2019;2;2;F;0.726;0.023109297736943202;8.3;1.5;0.04194337539255191;0.02300;0;17;23;1;2;0;0;4;2;8;;X;X;2;6;9;3;8;0;X;50;230;8;4;722793;6736280;189;89B;B51;B
16536-18090-0-2R;608191;2;2016;14;14;F;0.350;0.011140846016432676;6.4;1.4;0.00974824026437859;0.01500;0;10;11;0;2;0;0;3;4;2;2;3;3;;0;5;;2;18;0;99;310;5;4;482583;6513015;61;174;F12;F
16546-10030-0-0R;626340;1;2016;20G;20;F;1.210;0.038515496228238674;15.8;5.3;0.11650937609042199;0.01160;0;42;39;1;2;1;0;6;5;7;4;5;5;;0;6;;2;14;0;31;310;4;4;496944;6514442;118;174;F12;F
16546-10030-0-0R;626340;2;2016;52;52;R;1.440;0.04583662361046586;10.4;7.5;0.16501184499767707;0.01130;1;54;46;1;2;1;0;6;5;7;4;5;5;;0;6;;2;14;0;31;310;4;4;496944;6514442;118;174;F12;F
17535-34000-5-9R;643513;1;2016;17C;17;F;0.280;0.008912676813146139;10.5;3.7;0.006238873769202297;0.02630;0;9;9;1;2;0;0;2;0;7;;0;0;;7;9;5;9;0;0;55;330;0;4;434137;6555974;29;174;F12;F
17535-34000-5-9R;643513;2;2016;17C;17;F;0.450;0.01432394487827058;11.0;6.4;0.016114437988054404;0.00680;;;14;1;2;0;0;2;0;7;;0;0;;7;9;5;9;0;0;55;330;0;4;434137;6555974;29;174;F12;F
17535-34000-5-9R;643513;3;2016;17C;17;F;0.280;0.008912676813146139;11.6;4.7;0.006238873769202297;0.01630;0;11;9;0;2;0;0;2;0;7;;0;0;;7;9;5;9;0;0;55;330;0;4;434137;6555974;29;174;F12;F
17535-45070-8-8R;607357;1;2016;49AM;49;F;0.240;0.007639437268410976;4.7;1.4;0.0045836623610465855;0.00930;;;8;0;2;1;0;3;4;10;;0;0;;7;9;4;9;0;0;99;330;0;4;451090;6526842;41;174;F12;F
17535-45070-8-8R;607357;5;2016;17C;17;F;0.380;0.012095775674984046;8.4;3.6;0.011490986891234845;0.01510;;;12;0;2;1;0;3;4;10;;0;0;;7;9;4;9;0;0;99;330;0;4;451090;6526842;41;174;F12;F
17535-45070-8-8R;607357;9;2016;17C;17;F;0.410;0.013050705333535419;10.7;5.9;0.013376972966873804;0.01230;;;13;1;2;1;0;3;4;10;;0;0;;7;9;4;9;0;0;99;330;0;4;451090;6526842;41;174;F12;F
17535-45070-8-8R;607357;10;2016;49PS;49;F;0.270;0.008594366926962348;6.2;1.4;0.005801197675699586;0.00680;;;9;0;1;1;0;3;4;10;;0;0;;7;9;4;9;0;0;99;330;0;4;451090;6526842;41;174;F12;F
18554-17050-0-4R;676293;4;2016;12V;12;F;0.270;0.008594366926962348;12.8;3.0;0.005801197675699586;0.00780;0;10;9;0;2;2;0;6;7;10;;0;0;;0;7;;6;0;0;40;230;0;4;669955;6709172;183;181;B53;B
18554-17050-0-4R;676293;8;2016;12V;12;F;0.270;0.008594366926962348;13.2;3.3;0.005801197675699586;0.01200;0;10;9;0;2;2;0;6;7;10;;0;0;;0;7;;6;0;0;40;230;0;4;669955;6709172;183;181;B53;B
18554-45050-2-4R;668884;11;2016;49AM;49;F;0.480;0.015278874536821953;8.5;1.6;0.018334649444186342;0.00960;;;15;1;0;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;23;2016;11;11;F;1.290;0.041061975317709;25.4;9.7;0.1324248703996115;0.01350;1;35;41;1;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;24;2016;13G;13;F;1.940;0.061752117919655396;21.6;11.8;0.2994977719103286;0.00870;;;62;1;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;25;2016;13G;13;F;1.940;0.061752117919655396;22.4;5.0;0.2994977719103286;0.00960;0;;62;0;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;26;2016;13G;13;F;1.370;0.04360845440717933;25.8;21.4;0.14935895634458918;0.00770;;;44;0;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;29;2016;31;31;F;0.280;0.008912676813146139;11.0;4.5;0.006238873769202297;0.00570;;;9;0;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
18554-45050-2-4R;668884;31;2016;31;31;F;0.400;0.012732395447351628;11.5;4.0;0.012732395447351628;0.00650;;;13;0;2;2;0;5;7;10;3;0;1;;0;4;;9;19;0;40;506;2;4;650343;6689268;189;416;B70;B
19555-13040-9-7R;664343;2;2016;64;64;R;0.360;0.011459155902616465;5.7;2.9;0.010313240312354817;0.04510;0;7;11;1;2;2;0;2;10;9;3;1;0;;0;4;;9;10;0;21;230;2;4;627428;6516471;927;194;G21;G
19555-13040-9-7R;664343;7;2016;64;64;R;0.300;0.00954929658551372;5.9;2.2;0.00716197243913529;0.03970;0;7;10;1;2;2;0;2;10;9;3;1;0;;0;4;;9;10;0;21;230;2;4;627428;6516471;927;194;G21;G
19556-11030-5-0T;616489;1;2016;10;10;F;1.220;0.03883380611442246;15.8;3.1;0.11844310864898851;0.02000;0;35;39;0;2;1;0;4;7;7;4;0;0;;0;7;;4;23;0;30;230;4;4;606323;6463528;390;193;G13;G
19556-11030-5-0T;616489;2;2016;2;2;F;0.390;0.012414085561167836;8.6;3.5;0.012103733422138642;0.02750;1;12;12;1;2;1;0;4;7;7;4;0;0;;0;7;;4;23;0;30;230;4;4;606323;6463528;390;193;G13;G
22512-13010-8-6T;616616;1;2016;17C;17;F;0.500;0.015915494309189534;9.0;2.2;0.019894367886486918;0.01070;1;38;16;1;2;0;0;4;7;2;1;3;3;;0;4;;3;6;0;30;230;4;4;227380;6830203;263;223;A11;A
22512-13010-8-6T;616616;2;2016;49AM;49;F;0.410;0.013050705333535419;7.2;1.4;0.013376972966873804;0.00220;0;40;13;0;2;0;0;4;7;2;1;3;3;;0;4;;3;6;0;30;230;4;4;227380;6830203;263;223;A11;A
22512-13010-8-6T;616616;3;2016;49AM;49;F;0.270;0.008594366926962348;7.2;2.6;0.005801197675699586;0.00270;;;9;0;2;0;0;4;7;2;1;3;3;;0;4;;3;6;0;30;230;4;4;227380;6830203;263;223;A11;A
22512-13050-8-4T;659529;6;2016;25M;25;F;0.300;0.00954929658551372;11.0;3.8;0.00716197243913529;0.01100;0;14;10;2;2;0;0;4;8;8;4;0;0;;0;4;;9;15;0;48;230;9;4;231205;6832735;247;223;A11;A
22512-13050-8-4T;659529;7;2016;25M;25;F;0.640;0.020371832715762605;13.0;2.2;0.032594932345220165;0.01000;0;47;20;1;2;0;0;4;8;8;4;0;0;;0;4;;9;15;0;48;230;9;4;231205;6832735;247;223;A11;A
22512-13050-8-4T;659529;8;2016;2;2;F;2.370;0.07543944302555838;20.2;4.2;0.44697869992643346;0.01390;;;75;1;2;0;0;4;8;8;4;0;0;;0;4;;9;15;0;48;230;9;4;231205;6832735;247;223;A11;A
22512-13050-8-4T;659529;9;2016;2;2;F;1.170;0.03724225668350351;20.0;2.4;0.10893360079924777;0.00430;;;37;0;2;0;0;4;8;8;4;0;0;;0;4;;9;15;0;48;230;9;4;231205;6832735;247;223;A11;A
22512-44090-8-2R;604535;1;2016;2;2;F;1.860;0.059205638830185064;15.9;4.0;0.2753062205603606;0.02080;0;;59;1;2;0;0;4;7;8;3;1;1;;0;4;;7;18;0;31;230;7;4;245429;6834188;164;223;A11;A
22512-44090-8-2R;604535;2;2016;49PS;49;F;0.310;0.009867606471697512;7.0;2.0;0.007647395015565572;0.00340;1;26;10;0;2;0;0;4;7;8;3;1;1;;0;4;;7;18;0;31;230;7;4;245429;6834188;164;223;A11;A
22522-43040-7-7R;663006;1;2016;2;2;F;0.460;0.014642254764454372;10.4;4.6;0.01683859297912253;0.03880;0;10;15;1;2;0;0;2;10;4;1;0;0;;0;6;;9;15;0;40;234;5;4;330107;6838837;63;223;A12;A
22522-43040-7-7R;663006;2;2016;17C;17;F;0.350;0.011140846016432676;12.4;7.7;0.00974824026437859;0.03720;;;11;1;2;0;0;2;10;4;1;0;0;;0;6;;9;15;0;40;234;5;4;330107;6838837;63;223;A12;A
22522-43040-7-7R;663006;3;2016;10;10;F;0.490;0.015597184423005743;11.2;1.7;0.019106550918182037;0.05250;1;9;16;1;2;0;0;2;10;4;1;0;0;;0;6;;9;15;0;40;234;5;4;330107;6838837;63;223;A12;A
22522-43040-7-7R;663006;5;2016;2;2;F;0.360;0.011459155902616465;9.5;4.6;0.010313240312354817;0.01730;;;11;1;2;0;0;2;10;4;1;0;0;;0;6;;9;15;0;40;234;5;4;330107;6838837;63;223;A12;A
22522-43040-7-7R;663006;6;2016;10;10;F;0.310;0.009867606471697512;9.3;4.5;0.007647395015565572;0.04000;;;10;0;2;0;0;2;10;4;1;0;0;;0;6;;9;15;0;40;234;5;4;330107;6838837;63;223;A12;A
23555-13040-2-7R;666631;1;2016;2;2;F;0.270;0.008594366926962348;5.7;1.8;0.005801197675699586;0.02050;0;10;9;1;2;2;4;5;4;3;1;4;3;;0;5;;5;11;0;22;230;7;4;628386;6586336;347;236;G12;G
23555-13040-2-7R;666631;2;2016;2;2;F;0.250;0.007957747154594767;7.9;2.3;0.0049735919716217296;0.02330;0;8;8;1;2;2;4;5;4;3;1;4;3;;0;5;;5;11;0;22;230;7;4;628386;6586336;347;236;G12;G
24546-20030-6-0R;670628;1;2016;2;2;F;0.320;0.010185916357881302;5.5;1.5;0.008148733086305041;0.02720;0;14;10;1;2;0;0;;8;6;4;3;3;;0;4;;3;6;0;31;230;2;4;495889;6454471;125;241;F23;F
24546-20030-6-0R;670628;3;2016;5;5;F;0.320;0.010185916357881302;6.0;2.3;0.008148733086305041;0.02540;1;9;10;1;2;0;0;;8;6;4;3;3;;0;4;;3;6;0;31;230;2;4;495889;6454471;125;241;F23;F
24546-20030-6-0R;670628;5;2016;17C;17;F;0.280;0.008912676813146139;7.8;3.1;0.006238873769202297;0.03170;;;9;1;2;0;0;;8;6;4;3;3;;0;4;;3;6;0;31;230;2;4;495889;6454471;125;241;F23;F
24546-20030-6-0R;670628;6;2016;29AF;29;F;0.340;0.010822536130248884;4.5;1.5;0.009199155710711551;0.01450;;;11;0;2;0;0;;8;6;4;3;3;;0;4;;3;6;0;31;230;2;4;495889;6454471;125;241;F23;F
24546-20030-6-0R;670628;7;2016;29AF;29;F;0.310;0.009867606471697512;4.2;1.4;0.007647395015565572;0.00730;;;10;0;2;0;0;;8;6;4;3;3;;0;4;;3;6;0;31;230;2;4;495889;6454471;125;241;F23;F
25583-19010-9-6R;615134;1;2016;24;24;F;0.300;0.00954929658551372;7.7;2.8;0.00716197243913529;0.03060;;;10;1;2;1;0;3;10;4;4;0;0;;6;5;7;9;10;0;40;230;2;2;985934;6713767;397;907;C42;C
25584-23010-1-6R;623802;1;2016;29AF;29;F;0.330;0.010504226244065093;8.0;3.4;0.0086659866513537;0.01800;;;11;1;2;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
25584-23010-1-6R;623802;2;2016;29AF;29;F;0.960;0.030557749073643906;8.0;1.7;0.07333859777674537;0.00600;;;31;1;2;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
25584-23010-1-6R;623802;3;2016;22C;22;F;1.220;0.03883380611442246;15.5;1.5;0.11844310864898851;0.00510;0;;39;1;2;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
25584-23010-1-6R;623802;5;2016;31;31;F;0.270;0.008594366926962348;9.0;3.0;0.005801197675699586;0.00420;;;9;0;2;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
25584-23010-1-6R;623802;7;2016;49AM;49;F;0.270;0.008594366926962348;8.3;2.2;0.005801197675699586;0.00420;;;9;0;1;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
25584-23010-1-6R;623802;9;2016;22C;22;F;1.440;0.04583662361046586;14.0;2.1;0.16501184499767707;0.01050;0;73;46;1;2;1;0;4;6;5;4;0;0;;0;9;;7;8;1;40;930;4;4;925917;6694645;261;396;C20;C
26576-18030-7-0T;617720;4;2016;49AM;49;F;0.540;0.017188733853924696;7.8;1.5;0.023204790702798343;0.03330;;;17;1;2;0;0;4;4;6;4;4;4;;0;5;;4;32;0;50;238;4;4;874779;6441476;242;262;J22;J
26576-18030-7-0T;617720;6;2016;49AM;49;F;0.250;0.007957747154594767;6.0;2.0;0.0049735919716217296;0.01100;;;8;1;2;0;0;4;4;6;4;4;4;;0;5;;4;32;0;50;238;4;4;874779;6441476;242;262;J22;J
26577-17000-3-9R;663043;1;2016;5;5;F;0.250;0.007957747154594767;5.5;2.2;0.0049735919716217296;0.01000;0;13;8;0;2;1;0;3;9;8;;4;4;;0;7;;3;0;0;40;330;0;4;861972;6372278;363;844;J40;J
26577-17000-3-9R;663043;2;2016;5;5;F;0.270;0.008594366926962348;5.9;1.7;0.005801197675699586;0.01900;0;11;9;0;2;1;0;3;9;8;;4;4;;0;7;;3;0;0;40;330;0;4;861972;6372278;363;844;J40;J
29512-10020-9-3R;669319;1;2016;73;73;R;0.470;0.014960564650638162;9.2;4.0;0.017578663464499843;0.05100;0;9;15;1;2;2;0;2;3;7;3;0;0;;6;5;4;9;10;0;40;230;4;4;198474;6823565;98;223;A11;A
29512-10020-9-3R;669319;4;2016;73;73;R;0.370;0.011777465788800255;9.0;3.6;0.010894155854640236;0.04100;;;12;1;2;2;0;2;3;7;3;0;0;;6;5;4;9;10;0;40;230;4;4;198474;6823565;98;223;A11;A
29512-10020-9-3R;669319;6;2016;73;73;R;0.670;0.021326762374313978;11.9;6.9;0.03572232697697591;0.06000;0;9;21;1;2;2;0;2;3;7;3;0;0;;6;5;4;9;10;0;40;230;4;4;198474;6823565;98;223;A11;A
29512-10020-9-3R;669319;7;2016;2;2;F;0.260;0.008276057040778557;6.2;2.2;0.005379437076506062;0.03430;;;8;1;2;2;0;2;3;7;3;0;0;;6;5;4;9;10;0;40;230;4;4;198474;6823565;98;223;A11;A
29513-10020-3-3R;631255;1;2016;2;2;F;0.260;0.008276057040778557;4.5;1.4;0.005379437076506062;0.02750;0;7;8;1;2;0;0;;6;3;4;2;2;;0;4;;3;37;0;30;230;4;4;197992;6783877;90;296;A11;A
29513-10030-2-0R;626142;4;2016;73;73;R;0.280;0.008912676813146139;8.9;2.9;0.006238873769202297;0.04600;;;9;1;2;2;0;2;2;9;;1;1;;0;4;;9;0;0;40;230;8;4;198832;6796641;165;564;A11;A
29513-10030-2-0R;626142;6;2016;73;73;R;0.540;0.017188733853924696;11.1;6.5;0.023204790702798343;0.05980;0;8;17;1;2;2;0;2;2;9;;1;1;;0;4;;9;0;0;40;230;8;4;198832;6796641;165;564;A11;A
29513-10030-2-0R;626142;10;2016;73;73;R;0.560;0.017825353626292277;10.2;6.2;0.02495549507680919;0.05200;0;7;18;1;2;2;0;2;2;9;;1;1;;0;4;;9;0;0;40;230;8;4;198832;6796641;165;564;A11;A
2A509-18011-5-6T;624596;2;2016;69JO;69;R;0.300;0.00954929658551372;4.0;1.9;0.00716197243913529;0.00350;1;35;10;1;2;0;0;3;3;6;1;6;6;;0;4;;2;64;8;40;110;4;4;1169867;6153127;211;2A9;K11;K
2A509-18011-5-6T;624596;3;2016;49FL;49;F;0.340;0.010822536130248884;3.6;1.4;0.009199155710711551;0.00200;0;54;11;0;2;0;0;3;3;6;1;6;6;;0;4;;2;64;8;40;110;4;4;1169867;6153127;211;2A9;K11;K
2A509-19071-8-8T;627391;1;2016;28;28;F;0.250;0.007957747154594767;3.7;1.5;0.0049735919716217296;0.01400;0;15;8;0;2;0;0;3;7;3;3;4;4;;0;4;;3;40;3;50;110;4;4;1185755;6121065;380;2A9;K11;K
2A519-12011-9-6T;657371;1;2016;23PM;23;F;0.270;0.008594366926962348;6.1;2.4;0.005801197675699586;0.00080;1;41;9;0;1;0;0;3;3;7;2;3;3;;0;8;;5;30;1;31;110;8;4;1209596;6112913;636;2A8;K12;K
2A519-12011-9-6T;657371;4;2016;6;6;F;0.260;0.008276057040778557;5.0;2.0;0.005379437076506062;;;;8;1;1;0;0;3;3;7;2;3;3;;0;8;;5;30;1;31;110;8;4;1209596;6112913;636;2A8;K12;K
2A519-12011-9-6T;657371;5;2016;5;5;F;0.530;0.016870423967740907;7.7;3.0;0.0223533117572567;0.01860;0;24;17;1;2;0;0;3;3;7;2;3;3;;0;8;;5;30;1;31;110;8;4;1209596;6112913;636;2A8;K12;K
2B519-10091-5-2T;664925;1;2016;10;10;F;1.320;0.04201690497626037;7.4;2.2;0.1386557864216592;0.00680;0;95;42;1;2;2;0;6;4;1;1;3;3;;0;4;;4;26;3;40;110;4;4;1198000;6156962;715;2B7;K12;K
2B519-12091-3-2T;669164;1;2016;08S;8;F;2.060;0.06557183655386088;12.8;3.4;0.33769495825238355;0.00480;0;120;66;1;2;0;0;3;3;8;3;2;2;;0;6;;3;29;4;31;810;4;4;1218145;6176764;205;2B5;K13;K
2B519-12091-3-2T;669164;2;2016;08S;8;F;1.000;0.03183098861837907;9.5;2.1;0.07957747154594767;0.00720;0;90;32;1;2;0;0;3;3;8;3;2;2;;0;6;;3;29;4;31;810;4;4;1218145;6176764;205;2B5;K13;K
2B519-12091-3-2T;669164;3;2016;08S;8;F;1.980;0.06302535746439056;9.2;2.5;0.31197551944873325;0.00300;;;63;1;2;0;0;3;3;8;3;2;2;;0;6;;3;29;4;31;810;4;4;1218145;6176764;205;2B5;K13;K
30578-13070-0-8T;618927;1;2016;66;66;R;0.250;0.007957747154594767;4.6;1.4;0.0049735919716217296;0.01200;0;23;8;1;2;2;0;3;4;4;1;1;1;;0;8;;4;9;0;45;310;7;4;827745;6303902;40;301;J22;J
31548-15010-1-6R;649759;1;2016;5;5;F;0.330;0.010504226244065093;6.0;2.7;0.0086659866513537;0.03300;0;8;11;1;2;0;0;2;6;8;4;4;4;;0;6;;6;18;0;50;230;4;4;541992;6298307;280;325;F30;F
31548-15010-1-6R;649759;2;2016;5;5;F;0.280;0.008912676813146139;5.9;2.2;0.006238873769202297;0.02420;0;8;9;1;2;0;0;2;6;8;4;4;4;;0;6;;6;18;0;50;230;4;4;541992;6298307;280;325;F30;F
32537-27050-9-4R;623712;6;2016;13G;13;F;0.360;0.011459155902616465;16.0;9.0;0.010313240312354817;0.01920;0;9;11;1;2;0;0;6;9;10;;0;0;;0;3;;9;0;0;40;230;0;4;467321;6320948;138;321;F52;F
32537-27050-9-4R;623712;15;2016;13G;13;F;0.380;0.012095775674984046;15.3;9.5;0.011490986891234845;0.01800;0;10;12;0;2;0;0;6;9;10;;0;0;;0;3;;9;0;0;40;230;0;4;467321;6320948;138;321;F52;F
32537-27050-9-4R;623712;27;2016;13G;13;F;0.400;0.012732395447351628;15.0;9.3;0.012732395447351628;0.02400;;;13;1;2;0;0;6;9;10;;0;0;;0;3;;9;0;0;40;230;0;4;467321;6320948;138;321;F52;F
32537-37060-9-1R;624368;1;2016;5;5;F;0.270;0.008594366926962348;6.6;2.5;0.005801197675699586;0.02500;0;8;9;1;2;0;0;2;1;6;;0;0;;0;2;;9;0;0;40;230;0;4;468624;6324326;126;321;F52;F
32538-19030-1-0R;652360;1;2016;25M;25;F;0.350;0.011140846016432676;9.0;2.9;0.00974824026437859;0.01200;0;12;11;0;2;0;0;3;10;9;3;0;0;;0;4;;6;10;0;40;230;4;4;484727;6304622;181;324;F30;F
32538-19030-1-0R;652360;5;2016;25M;25;F;0.570;0.01814366351247607;8.5;2.0;0.0258547205052784;0.01700;0;10;18;0;2;0;0;3;10;9;3;0;0;;0;4;;6;10;0;40;230;4;4;484727;6304622;181;324;F30;F
33536-44080-6-5R;663711;1;2016;51;51;R;0.260;0.008276057040778557;4.8;1.9;0.005379437076506062;;0;4;8;1;2;2;0;2;3;3;4;0;0;;2;8;3;9;6;0;99;230;4;4;441407;6450259;54;241;F23;F
33536-44080-6-5R;663711;2;2016;51;51;R;0.250;0.007957747154594767;4.5;1.8;0.0049735919716217296;;0;4;8;1;2;2;0;2;3;3;4;0;0;;2;8;3;9;6;0;99;230;4;4;441407;6450259;54;241;F23;F
35523-12050-7-4T;629852;2;2016;9;9;F;0.390;0.012414085561167836;9.3;5.2;0.012103733422138642;0.03900;1;24;12;1;2;1;0;4;9;10;;1;2;;0;4;;6;0;0;20;230;0;4;320480;6742119;20;565;A21;A
35523-12050-7-4T;629852;4;2016;51;51;R;1.870;0.05952394871636886;22.9;15.4;0.2782744602490244;0.02100;;;60;1;2;1;0;4;9;10;;1;2;;0;4;;6;0;0;20;230;0;4;320480;6742119;20;565;A21;A
35523-12050-7-4T;629852;5;2016;51;51;R;1.580;0.05029296201703893;19.5;15.1;0.19865719996730377;0.01230;0;53;50;1;2;1;0;4;9;10;;1;2;;0;4;;6;0;0;20;230;0;4;320480;6742119;20;565;A21;A
35523-12050-7-4T;629852;6;2016;41;41;F;0.290;0.00923098669932993;6.6;3.1;0.0066924653570141985;0.01000;;;9;1;2;1;0;4;9;10;;1;2;;0;4;;6;0;0;20;230;0;4;320480;6742119;20;565;A21;A
35523-12050-7-4T;629852;7;2016;49IA;49;F;0.340;0.010822536130248884;7.5;3.2;0.009199155710711551;0.01200;;;11;1;2;1;0;4;9;10;;1;2;;0;4;;6;0;0;20;230;0;4;320480;6742119;20;565;A21;A
37533-49080-9-5R;605553;2;2016;53CO;53;R;0.380;0.012095775674984046;6.3;4.2;0.011490986891234845;0.04200;0;7;12;1;2;2;0;2;5;7;1;0;1;;7;9;4;9;6;0;45;330;4;4;493322;6719356;59;493;B61;B
37533-49080-9-5R;605553;3;2016;53CO;53;R;0.420;0.01336901521971921;6.5;2.4;0.014037465980705169;0.04650;;;13;1;2;2;0;2;5;7;1;0;1;;7;9;4;9;6;0;45;330;4;4;493322;6719356;59;493;B61;B
37533-49080-9-5R;605553;6;2016;53CO;53;R;0.330;0.010504226244065093;4.4;3.0;0.0086659866513537;0.04600;0;7;11;1;2;2;0;2;5;7;1;0;1;;7;9;4;9;6;0;45;330;4;4;493322;6719356;59;493;B61;B
37534-39090-1-2R;643574;1;2016;51;51;R;0.330;0.010504226244065093;5.6;2.7;0.0086659866513537;0.03650;;;11;1;2;1;0;3;5;3;;0;0;;2;8;6;9;0;;40;230;0;4;494375;6701938;84;493;B61;B
37534-49060-3-1R;655587;1;2016;19;19;F;1.640;0.052202821334141676;25.5;5.4;0.21403156746998087;0.06200;0;26;52;1;2;1;0;4;9;8;;2;2;;0;1;;9;0;0;40;236;8;4;490839;6683293;41;376;B62;B
37544-14080-4-5R;648813;1;2016;3;3;F;0.260;0.008276057040778557;5.2;2.1;0.005379437076506062;0.02650;0;8;8;1;2;2;0;2;0;8;;0;0;;7;9;4;9;0;;50;230;0;4;542626;6668764;142;376;B62;B
37544-14090-1-2R;617814;3;2016;2;2;F;0.400;0.012732395447351628;8.7;2.6;0.012732395447351628;0.02580;0;14;13;1;2;0;0;3;9;7;4;2;2;;4;5;4;5;9;0;40;230;4;4;544377;6701569;81;376;B62;B
37544-14090-1-2R;617814;4;2016;2;2;F;0.300;0.00954929658551372;8.2;3.1;0.00716197243913529;0.02420;;;10;1;2;0;0;3;9;7;4;2;2;;4;5;4;5;9;0;40;230;4;4;544377;6701569;81;376;B62;B
37544-14090-1-2R;617814;8;2016;2;2;F;0.560;0.017825353626292277;9.2;2.1;0.02495549507680919;0.02540;0;18;18;1;2;0;0;3;9;7;4;2;2;;4;5;4;5;9;0;40;230;4;4;544377;6701569;81;376;B62;B
37544-30040-4-7R;604193;1;2016;2;2;F;0.450;0.01432394487827058;7.0;2.4;0.016114437988054404;0.03700;0;11;14;0;2;0;0;3;4;8;;0;0;;1;8;7;9;0;;40;230;1;4;498592;6666911;97;862;B81;B
37544-30040-4-7R;604193;5;2016;2;2;F;0.310;0.009867606471697512;6.2;2.1;0.007647395015565572;0.03300;0;10;10;0;1;0;0;3;4;8;;0;0;;1;8;7;9;0;;40;230;1;4;498592;6666911;97;862;B81;B
37544-46060-4-1R;644642;5;2016;53CO;53;R;0.280;0.008912676813146139;4.6;2.1;0.006238873769202297;0.02100;0;8;9;1;2;1;0;2;6;7;3;2;2;;0;7;;5;14;0;40;506;4;4;560643;6672808;118;376;B62;B
37544-46060-4-1R;644642;6;2016;53CO;53;R;0.310;0.009867606471697512;5.3;2.8;0.007647395015565572;0.03250;0;8;10;1;2;1;0;2;6;7;3;2;2;;0;7;;5;14;0;40;506;4;4;560643;6672808;118;376;B62;B
38586-11020-4-3R;631994;3;2016;17C;17;F;0.340;0.010822536130248884;10.5;4.2;0.009199155710711551;0.01880;0;12;11;0;2;0;0;;7;5;2;2;2;;0;9;;9;39;0;55;332;7;4;904914;6468524;200;384;C52;C
38586-11020-4-3R;631994;5;2016;21C;21;F;0.450;0.01432394487827058;10.5;1.8;0.016114437988054404;0.04420;1;13;14;1;2;0;0;;7;5;2;2;2;;0;9;;9;39;0;55;332;7;4;904914;6468524;200;384;C52;C
38586-11020-4-3R;631994;8;2016;21C;21;F;0.370;0.011777465788800255;9.6;2.6;0.010894155854640236;0.04040;;;12;1;2;0;0;;7;5;2;2;2;;0;9;;9;39;0;55;332;7;4;904914;6468524;200;384;C52;C
39584-12010-6-6R;608905;2;2016;15S;15;F;0.380;0.012095775674984046;9.8;3.3;0.011490986891234845;0.03130;0;12;12;1;2;1;0;4;7;7;;0;0;;0;7;;6;0;0;40;310;0;4;915664;6644949;579;251;E10;E
39584-12010-6-6R;608905;3;2016;17C;17;F;0.260;0.008276057040778557;9.1;3.3;0.005379437076506062;0.02140;;;8;1;2;1;0;4;7;7;;0;0;;0;7;;6;0;0;40;310;0;4;915664;6644949;579;251;E10;E
39584-12010-6-6R;608905;5;2016;49AM;49;F;0.350;0.011140846016432676;9.3;1.5;0.00974824026437859;0.00820;;;11;0;2;1;0;4;7;7;;0;0;;0;7;;6;0;0;40;310;0;4;915664;6644949;579;251;E10;E
39584-12010-6-6R;608905;8;2016;15S;15;F;0.400;0.012732395447351628;11.1;5.8;0.012732395447351628;0.03240;0;12;13;1;2;1;0;4;7;7;;0;0;;0;7;;6;0;0;40;310;0;4;915664;6644949;579;251;E10;E
40537-15040-8-7R;623247;3;2016;51;51;R;0.550;0.01750704374010849;8.3;3.0;0.02407218514264917;0.05370;0;6;18;1;2;2;0;2;3;3;;0;0;;0;1;;6;0;0;21;233;0;4;445884;6328221;142;404;F21;F
40537-15040-8-7R;623247;4;2016;51;51;R;0.390;0.012414085561167836;7.2;3.4;0.012103733422138642;0.04310;0;6;12;1;2;2;0;2;3;3;;0;0;;0;1;;6;0;0;21;233;0;4;445884;6328221;142;404;F21;F
